,Topic,Timepoint,Words,Scores
717,2,2009,with,0.0020245786290615797
718,2,2009,genome,0.0019169735023751855
719,2,2009,proteins,0.0018660568166524172
720,2,2010,patterns,0.0032695934642106295
721,2,2010,algorithm,0.0023332664277404547
722,2,2010,different,0.0021909410133957863
723,2,2010,size,0.0019702299032360315
724,2,2010,well,0.0015551744727417827
725,2,2010,first,0.0015481136506423354
726,2,2010,use,0.0015477153938263655
727,2,2010,are,0.001545376144349575
728,2,2010,state,0.0014804154634475708
729,2,2010,graph,0.0014795945025980473
730,2,2011,plo,0.003108037868514657
731,2,2011,sequences,0.0027373952325433493
732,2,2011,size,0.002510716672986746
733,2,2011,table,0.0022609708830714226
734,2,2011,genome,0.0020001765806227922
735,2,2011,problem,0.0018816632218658924
736,2,2011,snp,0.0017620907165110111
737,2,2011,proceedings,0.0017508681630715728
738,2,2011,system,0.0016354215331375599
739,2,2011,models,0.0016351410886272788
740,2,2012,drug,0.0057838233187794685
741,2,2012,different,0.0026872397866100073
742,2,2012,proteins,0.0025664465501904488
743,2,2012,fig,0.0023122536949813366
744,2,2012,interactions,0.0022182182874530554
745,2,2012,sub,0.0019748930353671312
746,2,2012,algorithm,0.0018511622911319137
747,2,2012,interaction,0.0017486120341345668
748,2,2012,disordered,0.0017485155258327723
749,2,2012,disorder,0.0017442733515053988
750,2,2013,tree,0.004082559607923031
751,2,2013,drug,0.003697254229336977
752,2,2013,information,0.002361609600484371
753,2,2013,fig,0.0022029168903827667
754,2,2013,trees,0.002036518882960081
755,2,2013,target,0.0019070013659074903
756,2,2013,algorithm,0.0018923120805993676
757,2,2013,module,0.0018920997390523553
758,2,2013,interaction,0.0017427472630515695
759,2,2013,models,0.001736850943416357
760,2,2014,cell,0.003053401131182909
761,2,2014,performance,0.002548797754570842
762,2,2014,pathway,0.0024247937835752964
763,2,2014,cancer,0.002335664350539446
764,2,2014,features,0.002205242868512869
765,2,2014,drug,0.0021324686240404844
766,2,2014,regression,0.0019497006433084607
767,2,2014,samples,0.0018446928588673472
768,2,2014,mutations,0.0018402204150334
769,2,2014,level,0.0018341665854677558
770,2,2015,cancer,0.0030743901152163744
771,2,2015,data,0.0025037412997335196
772,2,2015,interactions,0.002263665432110429
773,2,2015,associated,0.0021538380533456802
774,2,2015,disease,0.001973072998225689
775,2,2015,features,0.0019399803131818771
776,2,2015,specific,0.0019157130736857653
777,2,2015,test,0.0018144190544262528
778,2,2015,values,0.001717669190838933
779,2,2015,use,0.0017072947230190039
780,2,2016,clinical,0.00296806450933218
781,2,2016,table,0.002637570956721902
782,2,2016,disease,0.002409624634310603
783,2,2016,rna,0.0020446879789233208
784,2,2016,patients,0.0017592157237231731
785,2,2016,different,0.0017226141644641757
786,2,2016,class,0.0016967145493254066
787,2,2016,non,0.0016736353281885386
788,2,2016,associated,0.0016209266614168882
789,2,2016,value,0.00160170195158571
790,2,2017,different,0.0022717779502272606
791,2,2017,patients,0.0020986953750252724
792,2,2017,fig,0.0019246976589784026
793,2,2017,disease,0.0018755662022158504
794,2,2017,across,0.001567158498801291
795,2,2017,value,0.0015616817399859428
796,2,2017,performance,0.0015605830121785402
797,2,2017,time,0.0015423254808411002
798,2,2017,cancer,0.0015420265262946486
799,2,2017,within,0.0015362449921667576
800,2,2018,across,0.002073535928502679
801,2,2018,features,0.0017199437133967876
802,2,2018,different,0.0017112256027758121
803,2,2018,biological,0.0016386545030400157
804,2,2018,patients,0.0016017018351703882
805,2,2018,table,0.0015644824597984552
806,2,2018,pseudo,0.0015364167047664523
807,2,2018,models,0.0015082292957231402
808,2,2018,first,0.001481413608416915
809,2,2018,variants,0.001480787992477417
810,2,2019,performance,0.002796849934384227
811,2,2019,rna,0.002537396503612399
812,2,2019,fig,0.0022208946757018566
813,2,2019,disease,0.0022196555510163307
814,2,2019,samples,0.001884976401925087
815,2,2019,information,0.001799748744815588
816,2,2019,snp,0.0017812687437981367
817,2,2019,layer,0.0017619815189391375
818,2,2019,phenotypes,0.0016644266434013844
819,2,2019,cell,0.001661272021010518
820,2,2020,different,0.0021400228142738342
821,2,2020,disease,0.002004507929086685
822,2,2020,samples,0.0019396278075873852
823,2,2020,mutations,0.0017753441352397203
824,2,2020,mutation,0.001705571310594678
825,2,2020,drug,0.001670427736826241
826,2,2020,cancer,0.0016353960381820798
827,2,2020,level,0.0015181589405983686
828,2,2020,binding,0.0015170900151133537
829,2,2020,clinical,0.0014225916238501668
830,2,2021,patients,0.002775287488475442
831,2,2021,data,0.0023796448949724436
832,2,2021,cancer,0.0019784842152148485
833,2,2021,models,0.0018521393649280071
834,2,2021,clinical,0.0018188776448369026
835,2,2021,time,0.0016845054924488068
836,2,2021,cluster,0.001665050396695733
837,2,2021,methyl,0.0016586263664066792
838,2,2021,drug,0.0015629607951268554
839,2,2021,level,0.0015422679716721177
840,2,2022,disease,0.005026654805988073
841,2,2022,cell,0.004110084380954504
842,2,2022,single,0.0034181703813374043
843,2,2022,specific,0.002797229215502739
844,2,2022,cells,0.002561790868639946
845,2,2022,fig,0.0023466963320970535
846,2,2022,performance,0.002281320746988058
847,2,2022,models,0.002089262939989567
848,2,2022,cancer,0.00191866559907794
849,2,2022,graph,0.00190820824354887
850,2,2023,performance,0.0026580654084682465
851,2,2023,data,0.002000414300709963
852,2,2023,training,0.0019751964136958122
853,2,2023,pre,0.0017606366891413927
854,2,2023,clinical,0.0016641441034153104
855,2,2023,age,0.0015557397855445743
856,2,2023,target,0.0015418477123603225
857,2,2023,fig,0.0014808860141783953
858,2,2023,different,0.0014700626488775015
859,2,2023,associated,0.0014561136486008763
860,2,2024,patients,0.0022144694812595844
861,2,2024,performance,0.0020694569684565067
862,2,2024,data,0.001978968968614936
863,2,2024,use,0.0018301793606951833
864,2,2024,samples,0.0017695046262815595
865,2,2024,cancer,0.0017694621346890926
866,2,2024,disease,0.0017070895992219448
867,2,2024,values,0.0017046673456206918
868,2,2024,models,0.0016830612439662218
869,2,2024,features,0.0016428395174443722
870,3,1996,system,0.0029809102416038513
871,3,1996,function,0.0021905573084950447
872,3,1996,course,0.00218070182017982
873,3,1996,time,0.001988740637898445
874,3,1996,systems,0.0019704776350408792
875,3,1996,structure,0.0019353749230504036
876,3,1996,points,0.001871575484983623
877,3,1996,sequences,0.0016946825198829174
878,3,1996,table,0.0016545576509088278
879,3,1996,order,0.001647154800593853
880,3,1997,energy,0.004601831082254648
881,3,1997,proteins,0.0033036256209015846
882,3,1997,sequences,0.0031081826891750097
883,3,1997,amino,0.00287179765291512
884,3,1997,dna,0.002633835421875119
885,3,1997,time,0.0022149335127323866
886,3,1997,algorithm,0.0022115129977464676
887,3,1997,structure,0.0020349551923573017
888,3,1997,table,0.001993402373045683
889,3,1997,binding,0.0019878135062754154
890,3,1998,pro,0.0027750376611948013
891,3,1998,class,0.0026382466312497854
892,3,1998,system,0.0023107915185391903
893,3,1998,site,0.0020686700008809566
894,3,1998,sequences,0.0019363586325198412
895,3,1998,structure,0.0018170000985264778
896,3,1998,binding,0.0017963857389986515
897,3,1998,molecular,0.0017495957436040044
898,3,1998,score,0.0017043614061549306
899,3,1998,information,0.0016838961746543646
900,3,1999,sequences,0.003258946118876338
901,3,1999,structure,0.002888441551476717
902,3,1999,function,0.0021688062697649
903,3,1999,time,0.0020192256197333336
904,3,1999,proteins,0.0019138144562020898
905,3,1999,topo,0.0017071099719032645
906,3,1999,state,0.0014728531241416931
907,3,1999,domain,0.0014506117440760136
908,3,1999,thus,0.0014455225318670273
909,3,1999,alignment,0.0013903408544138074
910,3,2000,structure,0.0028051910921931267
911,3,2000,proteins,0.0024862971622496843
912,3,2000,information,0.002101375488564372
913,3,2000,type,0.0019079998601227999
914,3,2000,many,0.0018336353823542595
915,3,2000,residues,0.001758588827215135
916,3,2000,similar,0.0017517105443403125
917,3,2000,site,0.001744591980241239
918,3,2000,snp,0.0017381234792992473
919,3,2000,example,0.0016953935846686363
920,3,2001,time,0.0029847747646272182
921,3,2001,information,0.0018465268658474088
922,3,2001,rate,0.0017399091739207506
923,3,2001,structure,0.0016875510336831212
924,3,2001,models,0.0016039186157286167
925,3,2001,matrix,0.0015961936442181468
926,3,2001,sequences,0.0015294419135898352
927,3,2001,proteins,0.0014968786854296923
928,3,2001,site,0.0014639929868280888
929,3,2001,that,0.001403329661116004
930,3,2002,type,0.002388275694102049
931,3,2002,proteins,0.0021547956857830286
932,3,2002,score,0.0021097944118082523
933,3,2002,information,0.0019605285488069057
934,3,2002,sequences,0.0018926631892099977
935,3,2002,are,0.001861519180238247
936,3,2002,that,0.0017200905131176114
937,3,2002,sites,0.0015866182511672378
938,3,2002,data,0.0014844289980828762
939,3,2002,particular,0.0014571580104529858
940,3,2003,time,0.002328060567378998
941,3,2003,are,0.002146880840882659
942,3,2003,data,0.0019614661578089
943,3,2003,algorithm,0.001913492800667882
944,3,2003,terms,0.0018838114337995648
945,3,2003,this,0.0018628780962899327
946,3,2003,that,0.0018452747026458383
947,3,2003,information,0.0018016897374764085
948,3,2003,different,0.0017975454684346914
949,3,2003,cluster,0.0016807143110781908
950,3,2004,structure,0.0023809936828911304
951,3,2004,alternative,0.002152391942217946
952,3,2004,class,0.001980877248570323
953,3,2004,relations,0.001965620554983616
954,3,2004,sequences,0.001723376801237464
955,3,2004,time,0.0017220409354194999
956,3,2004,splice,0.0016970118740573525
957,3,2004,est,0.001684803981333971
958,3,2004,algorithm,0.0016304489690810442
959,3,2004,regions,0.0015985558275133371
960,3,2005,function,0.003504963591694832
961,3,2005,proteins,0.0024805841967463493
962,3,2005,algorithm,0.002349085407331586
963,3,2005,different,0.002338040852919221
964,3,2005,non,0.0023141249548643827
965,3,2005,terms,0.0022757018450647593
966,3,2005,structure,0.0022325878962874413
967,3,2005,data,0.002128349617123604
968,3,2005,use,0.0021103122271597385
969,3,2005,information,0.0020144565496593714
970,3,2006,snps,0.0055952477268874645
971,3,2006,snp,0.0025482482742518187
972,3,2006,data,0.0023656878620386124
973,3,2006,are,0.0022730224300175905
974,3,2006,disease,0.0020705400966107845
975,3,2006,table,0.002067035296931863
976,3,2006,time,0.0019855177961289883
977,3,2006,use,0.001969472737982869
978,3,2006,class,0.001879932708106935
979,3,2006,tag,0.0016750568756833673
980,3,2007,matrix,0.001864537363871932
981,3,2007,proteins,0.0018012162763625383
982,3,2007,are,0.0016654416685923934
983,3,2007,algorithm,0.0016611773753538728
984,3,2007,system,0.0016485812375321984
985,3,2007,human,0.001422310248017311
986,3,2007,found,0.0014076429652050138
987,3,2007,mass,0.0013052119174972177
988,3,2007,graph,0.0012926089111715555
989,3,2007,multiple,0.00128944159951061
990,3,2008,size,0.0034723812714219093
991,3,2008,binding,0.0025370486546307802
992,3,2008,are,0.002099645556882024
993,3,2008,that,0.002049211645498872
994,3,2008,dna,0.0017153570661321282
995,3,2008,data,0.0016601760871708393
996,3,2008,with,0.0016054778825491667
997,3,2008,alignment,0.0015653020236641169
998,3,2008,algorithm,0.0015130669344216585
999,3,2008,time,0.001462385873310268
1000,3,2009,cell,0.002545592375099659
1001,3,2009,size,0.0025426021311432123
1002,3,2009,are,0.0023086213041096926
1003,3,2009,september,0.0022020095493644476
1004,3,2009,with,0.002119628246873617
1005,3,2009,models,0.0021022737491875887
1006,3,2009,interactions,0.0019388158107176423
1007,3,2009,networks,0.0018571690889075398
1008,3,2009,edge,0.0016420506872236729
1009,3,2009,duplication,0.0016391922254115343
1010,3,2010,different,0.0021171269472688437
1011,3,2010,clustering,0.0019323150627315044
1012,3,2010,algorithm,0.001891037099994719
1013,3,2010,size,0.0015667049447074533
1014,3,2010,binding,0.0015170056140050292
1015,3,2010,sub,0.001473630778491497
1016,3,2010,networks,0.0014722486957907677
1017,3,2010,rna,0.001456886762753129
1018,3,2010,tax,0.0014162200968712568
1019,3,2010,class,0.0013616480864584446
1020,3,2011,value,0.0026605878956615925
1021,3,2011,type,0.002430270193144679
1022,3,2011,plo,0.0021815903019160032
1023,3,2011,shown,0.001825347077101469
1024,3,2011,group,0.0018211428541690111
1025,3,2011,sets,0.0018185569206252694
1026,3,2011,types,0.0017117165261879563
1027,3,2011,sub,0.0014848168939352036
1028,3,2011,snp,0.0014781011268496513
1029,3,2011,snps,0.0014715883880853653
1030,3,2012,interactions,0.0026238791178911924
1031,3,2012,different,0.0026037232019007206
1032,3,2012,proteins,0.002481471048668027
1033,3,2012,predicted,0.0022175535559654236
1034,3,2012,interaction,0.0018702676752582192
1035,3,2012,networks,0.0018611405976116657
1036,3,2012,human,0.0018565546488389373
1037,3,2012,drug,0.0017849792493507266
1038,3,2012,values,0.0017421087250113487
1039,3,2012,disorder,0.0017322194762527943
1040,3,2013,tree,0.003065773518756032
1041,3,2013,drug,0.0028067186940461397
1042,3,2013,snp,0.0024570380337536335
1043,3,2013,target,0.002333608455955982
1044,3,2013,drugs,0.0021723362151533365
1045,3,2013,information,0.0020436958875507116
1046,3,2013,sequences,0.0020256468560546637
1047,3,2013,many,0.0020255211275070906
1048,3,2013,value,0.0018989997915923595
1049,3,2013,regions,0.0018871445208787918
1050,3,2014,features,0.0025647073052823544
1051,3,2014,cancer,0.002455444075167179
1052,3,2014,drug,0.0021186245139688253
1053,3,2014,cell,0.0020805157255381346
1054,3,2014,similarity,0.0020662853494286537
1055,3,2014,use,0.001835562172345817
1056,3,2014,high,0.0018297493224963546
1057,3,2014,response,0.0018158600432798266
1058,3,2014,different,0.0017210921505466104
1059,3,2014,level,0.0015950599918141961
1060,3,2015,snps,0.0026662040036171675
1061,3,2015,disease,0.00227971444837749
1062,3,2015,interactions,0.0020015921909362078
1063,3,2015,interaction,0.002000201493501663
1064,3,2015,cancer,0.0019263224676251411
1065,3,2015,values,0.0018851773347705603
1066,3,2015,non,0.001771082286722958
1067,3,2015,snp,0.0017600370338186622
1068,3,2015,genetic,0.0016496283933520317
1069,3,2015,models,0.0015325743006542325
1070,3,2016,rna,0.00205990974791348
1071,3,2016,table,0.0019784197211265564
1072,3,2016,disease,0.001951164798811078
1073,3,2016,non,0.0018822192214429379
1074,3,2016,clinical,0.0017784179653972387
1075,3,2016,different,0.0017451789462938905
1076,3,2016,associated,0.0016556381015107036
1077,3,2016,differential,0.0016091985162347555
1078,3,2016,associations,0.0015331041067838669
1079,3,2016,class,0.0014789770357310772
1080,3,2017,cell,0.006297003477811813
1081,3,2017,drug,0.004871423356235027
1082,3,2017,cells,0.0026305965147912502
1083,3,2017,disease,0.0021502787712961435
1084,3,2017,cancer,0.0020866389386355877
1085,3,2017,different,0.0018894440727308393
1086,3,2017,models,0.0018609303515404463
1087,3,2017,across,0.001849945867434144
1088,3,2017,single,0.0017738110618665814
1089,3,2017,test,0.0017084454884752631
1090,3,2018,drug,0.04634076729416847
1091,3,2018,drugs,0.00880422443151474
1092,3,2018,cell,0.003355890978127718
1093,3,2018,similarity,0.0027317022904753685
1094,3,2018,information,0.0021672884467989206
1095,3,2018,profiles,0.0019447875674813986
1096,3,2018,target,0.001923833624459803
1097,3,2018,targets,0.001818464370444417
1098,3,2018,different,0.001737838494591415
1099,3,2018,prediction,0.0017236401326954365
1100,3,2019,drug,0.005940352566540241
1101,3,2019,performance,0.0026050542946904898
1102,3,2019,snp,0.0025850795209407806
1103,3,2019,datasets,0.002099329838529229
1104,3,2019,data,0.0020450539886951447
1105,3,2019,cell,0.0019133171299472451
1106,3,2019,models,0.001761667081154883
1107,3,2019,fig,0.0016802999889478087
1108,3,2019,test,0.001555500435642898
1109,3,2019,however,0.0015456557739526033
1110,3,2020,clinical,0.0019122001249343157
1111,3,2020,learning,0.0018551121465861797
1112,3,2020,different,0.00185370072722435
1113,3,2020,matrix,0.001849862514063716
1114,3,2020,drug,0.0018100837478414178
1115,3,2020,data,0.001720831380225718
1116,3,2020,patients,0.0017052728217095137
1117,3,2020,fig,0.001587395672686398
1118,3,2020,disease,0.0015339178498834372
1119,3,2020,training,0.001519187237136066
1120,3,2021,clinical,0.002457807771861553
1121,3,2021,patients,0.0023435261100530624
1122,3,2021,cancer,0.002237070584669709
1123,3,2021,data,0.0022313622757792473
1124,3,2021,across,0.002194670494645834
1125,3,2021,drug,0.0020888515282422304
1126,3,2021,cov,0.0019264015136286616
1127,3,2021,ovid,0.001919673988595605
1128,3,2021,samples,0.0018263033125549555
1129,3,2021,use,0.0018220740603283048
1130,3,2022,cell,0.00431943591684103
1131,3,2022,performance,0.0029987713787704706
1132,3,2022,models,0.002501295180991292
1133,3,2022,cancer,0.0024393992498517036
1134,3,2022,level,0.002091418718919158
1135,3,2022,specific,0.001989529002457857
1136,3,2022,types,0.0019816251005977392
1137,3,2022,snps,0.001980396918952465
1138,3,2022,graph,0.0018922121962532401
1139,3,2022,drug,0.0017871460877358913
1140,3,2023,data,0.0023939446546137333
1141,3,2023,graph,0.0023771082051098347
1142,3,2023,features,0.0022986901458352804
1143,3,2023,models,0.002279439475387335
1144,3,2023,different,0.0021836168598383665
1145,3,2023,high,0.001991487108170986
1146,3,2023,clinical,0.0019128440180793405
1147,3,2023,learning,0.0018268233397975564
1148,3,2023,across,0.0017258810112252831
1149,3,2023,performance,0.001687933225184679
1150,3,2024,clustering,0.003587034298107028
1151,3,2024,values,0.003165941685438156
1152,3,2024,samples,0.003136054379865527
1153,3,2024,data,0.002818178851157427
1154,3,2024,cell,0.0024751503951847553
1155,3,2024,models,0.0016624046256765723
1156,3,2024,use,0.001623406889848411
1157,3,2024,different,0.0016196396900340915
1158,3,2024,transcript,0.0016005059005692601
1159,3,2024,cluster,0.0015838538529351354
1160,4,1996,structure,0.0031213366892188787
1161,4,1996,tree,0.002088370267301798
1162,4,1996,course,0.0018708744319155812
1163,4,1996,local,0.0017630835063755512
1164,4,1996,however,0.001761936116963625
1165,4,1996,surface,0.0016644716961309314
1166,4,1996,proton,0.001548605621792376
1167,4,1996,different,0.0015433161752298474
1168,4,1996,sequences,0.0014711575349792838
1169,4,1996,time,0.0014516093069687486
1170,4,1997,proteins,0.004086358472704887
1171,4,1997,surface,0.0025612707249820232
1172,4,1997,energy,0.0023182944860309362
1173,4,1997,time,0.0023129817564040422
1174,4,1997,rent,0.0023045632988214493
1175,4,1997,stability,0.002292691497132182
1176,4,1997,structure,0.002092665061354637
1177,4,1997,sequences,0.0020776065066456795
1178,4,1997,would,0.0020498568192124367
1179,4,1997,density,0.002045243512839079
1180,4,1998,system,0.0026825321838259697
1181,4,1998,information,0.0024070637300610542
1182,4,1998,pro,0.002155342372134328
1183,4,1998,molecular,0.0018804623978212476
1184,4,1998,with,0.0018638285109773278
1185,4,1998,class,0.0018182492349296808
1186,4,1998,that,0.0017202292801812291
1187,4,1998,alignment,0.0017018961952999234
1188,4,1998,structure,0.00169344840105623
1189,4,1998,database,0.0016505499370396137
1190,4,1999,time,0.001954530132934451
1191,4,1999,alignment,0.0019372726092115045
1192,4,1999,proteins,0.001855762442573905
1193,4,1999,binding,0.0016772133531048894
1194,4,1999,length,0.0015800141263753176
1195,4,1999,state,0.0015790517209097743
1196,4,1999,function,0.001525409985333681
1197,4,1999,site,0.0015039562713354826
1198,4,1999,patterns,0.001472095726057887
1199,4,1999,system,0.0014263320481404662
1200,4,2000,site,0.002217944012954831
1201,4,2000,frequency,0.0021665545646101236
1202,4,2000,alignment,0.0018473321106284857
1203,4,2000,time,0.0017881464445963502
1204,4,2000,table,0.001772733754478395
1205,4,2000,population,0.001733361859805882
1206,4,2000,type,0.0015350189059972763
1207,4,2000,proteins,0.0015227926196530461
1208,4,2000,residues,0.00147090048994869
1209,4,2000,non,0.0014689703239127994
1210,4,2001,tree,0.004753848537802696
1211,4,2001,that,0.0026830744463950396
1212,4,2001,sequences,0.0026807377580553293
1213,4,2001,time,0.0024518617428839207
1214,4,2001,with,0.0018956271233037114
1215,4,2001,table,0.0015364040154963732
1216,4,2001,algorithm,0.0014652664540335536
1217,4,2001,large,0.0014522316632792354
1218,4,2001,models,0.0014189098728820682
1219,4,2001,example,0.0013845785288140178
1220,4,2002,sequences,0.0038721347227692604
1221,4,2002,proteins,0.0022627038415521383
1222,4,2002,that,0.002211201936006546
1223,4,2002,with,0.002044826513156295
1224,4,2002,are,0.0019511074060574174
1225,4,2002,information,0.0018137192819267511
1226,4,2002,tree,0.001744916313327849
1227,4,2002,structure,0.0016588479047641158
1228,4,2002,table,0.0016488933470100164
1229,4,2002,site,0.0016469333786517382
1230,4,2003,time,0.0024467604234814644
1231,4,2003,motif,0.002291944110766053
1232,4,2003,that,0.0020879211369901896
1233,4,2003,plo,0.002052265452221036
1234,4,2003,algorithm,0.0019135739421471953
1235,4,2003,are,0.0017205083277076483
1236,4,2003,snps,0.0016835519345477223
1237,4,2003,motifs,0.0016748462803661823
1238,4,2003,example,0.0016121097141876817
1239,4,2003,sites,0.0016058114124462008
1240,4,2004,structure,0.002858893945813179
1241,4,2004,alternative,0.0024304059334099293
1242,4,2004,time,0.002173287095502019
1243,4,2004,sequences,0.0019750273786485195
1244,4,2004,are,0.0019691840279847383
1245,4,2004,splice,0.001945089315995574
1246,4,2004,probability,0.0018508925568312407
1247,4,2004,plo,0.0016719527775421739
1248,4,2004,values,0.0016663091955706477
1249,4,2004,proteins,0.0016136148478835821
1250,4,2005,terms,0.00325057003647089
1251,4,2005,different,0.0023733843117952347
1252,4,2005,proteins,0.0022884737700223923
1253,4,2005,function,0.0020637582056224346
1254,4,2005,table,0.002029465278610587
1255,4,2005,prediction,0.0020091738551855087
1256,4,2005,information,0.0019255102379247546
1257,4,2005,data,0.0018001524731516838
1258,4,2005,size,0.0017886502901092172
1259,4,2005,that,0.0016811661189422011
1260,4,2006,disease,0.002007900271564722
1261,4,2006,terms,0.001928756246343255
1262,4,2006,data,0.0019091841531917453
1263,4,2006,probability,0.0018860227428376675
1264,4,2006,different,0.0017942629056051373
1265,4,2006,with,0.0017892135074362159
1266,4,2006,algorithm,0.001695202779956162
1267,4,2006,from,0.001677107997238636
1268,4,2006,type,0.00167591474018991
1269,4,2006,many,0.001670783618465066
1270,4,2007,disease,0.0020943807903677225
1271,4,2007,system,0.001982721732929349
1272,4,2007,algorithm,0.0018688548589125276
1273,4,2007,annotation,0.001738675870001316
1274,4,2007,sequences,0.0017363626975566149
1275,4,2007,proteins,0.00168035295791924
1276,4,2007,information,0.0015522257890552282
1277,4,2007,peptide,0.0013994153123348951
1278,4,2007,domain,0.001390750054270029
1279,4,2007,peptides,0.0013874706346541643
1280,4,2008,binding,0.0032633799128234386
1281,4,2008,dna,0.0020453096367418766
1282,4,2008,time,0.0019638920202851295
1283,4,2008,with,0.001848762622103095
1284,4,2008,that,0.0016465880908071995
1285,4,2008,sequences,0.001597487716935575
1286,4,2008,size,0.0015737991780042648
1287,4,2008,trim,0.0014805732062086463
1288,4,2008,structure,0.0014612770173698664
1289,4,2008,genome,0.001449566101655364
1290,4,2009,interactions,0.0021668989211320877
1291,4,2009,proteins,0.002091781236231327
1292,4,2009,human,0.0020636103581637144
1293,4,2009,trim,0.0019108746200799942
1294,4,2009,networks,0.0018359224777668715
1295,4,2009,data,0.0018258143682032824
1296,4,2009,september,0.0018220047932118177
1297,4,2009,size,0.0017770207487046719
1298,4,2009,models,0.001742502092383802
1299,4,2009,cell,0.001737532438710332
1300,4,2010,time,0.002417648211121559
1301,4,2010,state,0.0017540912376716733
1302,4,2010,proteins,0.001668924349360168
1303,4,2010,clustering,0.0016589662991464138
1304,4,2010,order,0.0016546399565413594
1305,4,2010,algorithm,0.0015140194445848465
1306,4,2010,structure,0.0014934386126697063
1307,4,2010,interactions,0.0014143609441816807
1308,4,2010,table,0.0014002366224303842
1309,4,2010,shown,0.00139270955696702
1310,4,2011,snp,0.0028835691045969725
1311,4,2011,time,0.0022773509845137596
1312,4,2011,snps,0.002262458438053727
1313,4,2011,plo,0.0021521158050745726
1314,4,2011,type,0.002150228014215827
1315,4,2011,models,0.0018897784175351262
1316,4,2011,types,0.00166196352802217
1317,4,2011,species,0.0016450831899419427
1318,4,2011,specific,0.001637532957829535
1319,4,2011,genome,0.001519729383289814
1320,4,2012,proteins,0.0029269626829773188
1321,4,2012,disordered,0.002146621234714985
1322,4,2012,interactions,0.0020739317405968904
1323,4,2012,different,0.0020678448490798473
1324,4,2012,high,0.0020429918076843023
1325,4,2012,drug,0.001984889153391123
1326,4,2012,tree,0.0019500551279634237
1327,4,2012,sub,0.0019441632321104407
1328,4,2012,structure,0.0019321913132444024
1329,4,2012,level,0.0019310906063765287
1330,4,2013,tree,0.003499535610899329
1331,4,2013,target,0.0025408535730093718
1332,4,2013,snps,0.00252710934728384
1333,4,2013,different,0.0022362759336829185
1334,4,2013,information,0.0022258495446294546
1335,4,2013,value,0.002075004391372204
1336,4,2013,similarity,0.0019106513354927301
1337,4,2013,time,0.0019059468759223819
1338,4,2013,species,0.0019051223061978817
1339,4,2013,trees,0.0017451047897338867
1340,4,2014,features,0.0022616928908973932
1341,4,2014,cell,0.0022485340014100075
1342,4,2014,cancer,0.002030058763921261
1343,4,2014,values,0.0020035598427057266
1344,4,2014,functional,0.0018735065823420882
1345,4,2014,level,0.0017494604690000415
1346,4,2014,first,0.0017479372909292579
1347,4,2014,drug,0.0016575668705627322
1348,4,2014,samples,0.0016446270747110248
1349,4,2014,regression,0.0016322096344083548
1350,4,2015,features,0.0025023517664521933
1351,4,2015,values,0.0019103485392406583
1352,4,2015,interaction,0.0019080642377957702
1353,4,2015,models,0.0018972164252772927
1354,4,2015,associated,0.0018077509012073278
1355,4,2015,clinical,0.0016116701299324632
1356,4,2015,test,0.0016025404911488295
1357,4,2015,feature,0.0015949559165164828
1358,4,2015,interactions,0.0015232112491503358
1359,4,2015,different,0.0014341939240694046
1360,4,2016,clinical,0.003802621504291892
1361,4,2016,disease,0.0026175614912062883
1362,4,2016,cancer,0.0018206833628937602
1363,4,2016,data,0.0017977647949010134
1364,4,2016,patients,0.0017895346973091364
1365,4,2016,associated,0.0017866721609607339
1366,4,2016,drug,0.0016906049568206072
1367,4,2016,class,0.0016256766393780708
1368,4,2016,shown,0.0015955998096615076
1369,4,2016,association,0.0014480751706287265
1370,4,2017,models,0.0021117518190294504
1371,4,2017,cell,0.0020119803957641125
1372,4,2017,different,0.001959834713488817
1373,4,2017,patients,0.0019461933989077806
1374,4,2017,values,0.0019256186205893755
1375,4,2017,high,0.0019019173923879862
1376,4,2017,data,0.0017755349399521947
1377,4,2017,cancer,0.0017443359829485416
1378,4,2017,datasets,0.0016723431181162596
1379,4,2017,disease,0.0016566036501899362
1380,4,2018,features,0.002276213373988867
1381,4,2018,cell,0.0022287676110863686
1382,4,2018,patients,0.0020000524818897247
1383,4,2018,models,0.001833452028222382
1384,4,2018,was,0.0017834118334576488
1385,4,2018,size,0.00177478336263448
1386,4,2018,different,0.0016749297501519322
1387,4,2018,prediction,0.0016322577139362693
1388,4,2018,biological,0.0016218521632254124
1389,4,2018,table,0.0015555282589048147
1390,4,2019,cell,0.002557840896770358
1391,4,2019,performance,0.0021430463530123234
1392,4,2019,training,0.002000434324145317
1393,4,2019,fig,0.0019329487113282084
1394,4,2019,models,0.0019246565643697977
1395,4,2019,non,0.001912037143483758
1396,4,2019,data,0.0017432854510843754
1397,4,2019,class,0.001712065888568759
1398,4,2019,snps,0.0016885515069589019
1399,4,2019,drug,0.0016624405980110168
1400,4,2020,patients,0.002804982475936413
1401,4,2020,data,0.0025232555344700813
1402,4,2020,samples,0.0023579499684274197
1403,4,2020,information,0.002210441743955016
1404,4,2020,class,0.0019561543595045805
1405,4,2020,learning,0.0019290600903332233
1406,4,2020,features,0.001919192261993885
1407,4,2020,models,0.0018929288489744067
1408,4,2020,disease,0.001881269970908761
1409,4,2020,different,0.0018007556209340692
1410,4,2021,models,0.0037476797588169575
1411,4,2021,data,0.0035761063918471336
1412,4,2021,cluster,0.002519170753657818
